id,conviction_type,core_referral,exp_release_date,onboard_date,general_risk,violent_risk,sexual_risk,needs_screen,onboard_year,qualifies_need,override,referral_decision,add_referral,start_date,completion_status,end_date
16405,IGV,Kyrios,14/09/2011,29/09/2009,41,27,17,1,NA,Yes,No,Allocated,Doro V,17/12/2010,Completed,29/09/2011
25363,LGA,Kyrios,02/07/2018,18/07/2015,31,22,12,1,NA,Yes,No,Allocated,NA,22/09/2016,Completed,19/03/2017
21289,IGV,Kyrios,29/06/2015,14/07/2013,32,14,4,0,NA,No,No,NA,NA,NA,NA,NA
40699,SVA,Kyrios,16/09/2018,02/10/2015,17,5,48,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
17917,SVA,Kyrios,24/02/2017,12/03/2014,29,30,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39126,SVC,Kyrios,06/12/2014,22/12/2011,12,8,38,0,NA,No,No,NA,NA,NA,NA,NA
35968,KAB,Kyrios,06/10/2011,21/10/2008,35,31,28,0,NA,No,No,NA,NA,NA,NA,NA
41101,SVC,Kyrios,11/07/2013,27/07/2010,10,1,49,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
30548,IPV,Kyrios,10/12/2016,26/12/2013,15,6,50,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
3177,LGA,Kyrios,26/07/2020,11/08/2017,41,35,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23990,IGV,Kyrios,22/09/2015,07/10/2012,44,31,14,1,NA,Yes,No,Allocated,Doro V,19/12/2013,Completed,04/10/2014
21429,SVC,Kyrios,22/11/2008,08/12/2005,51,31,74,0,NA,No,No,NA,NA,NA,NA,NA
42690,LGA,Kyrios,29/12/2015,13/01/2014,47,52,13,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
3157,LGA,Kyrios,11/10/2013,27/10/2011,34,36,6,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29093,SVC,Kyrios,08/01/2007,23/01/2005,21,30,16,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31389,IGV,Kyrios,23/09/2010,09/10/2007,39,44,35,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
30491,IGV,Kyrios,22/10/2012,07/11/2010,57,48,24,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
29715,IPV,Kyrios,14/08/2013,30/08/2011,22,31,40,0,NA,No,No,NA,NA,NA,NA,NA
30098,IPV,Kyrios,18/10/2011,02/11/2009,16,30,13,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
30295,IGV,Kyrios,08/03/2008,24/03/2006,27,27,45,1,NA,Yes,No,Allocated,Doro V,27/01/2007,Completed,12/11/2007
41279,IGV,Kyrios,06/04/2011,21/04/2009,19,40,12,2,NA,Yes,No,Allocated,Doro V,21/05/2009,Completed,05/03/2010
33310,SVC,Kyrios,24/12/2014,09/01/2012,35,36,34,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
36237,IGV,Kyrios,25/09/2018,11/10/2015,51,30,12,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
35287,ATH,Kyrios,13/12/2011,28/12/2009,53,62,37,1,NA,Yes,No,Allocated,NA,09/05/2010,Completed,18/11/2010
21570,KAB,Kyrios,24/03/2013,09/04/2010,34,24,5,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
45588,IGV,Kyrios,16/05/2018,01/06/2015,49,54,21,1,NA,Yes,No,Allocated,Doro V,12/07/2016,Completed,19/04/2017
44383,IGV,Kyrios,01/08/2010,17/08/2007,39,40,4,2,NA,Yes,No,Allocated,Doro V,24/09/2007,Did not complete,NA
10610,SVA,Kyrios,01/02/2015,17/02/2012,35,30,85,0,NA,No,No,NA,NA,NA,NA,NA
41121,SVC,Kyrios,07/08/2015,22/08/2013,7,13,49,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
11894,IPV,Kyrios,01/01/2008,16/01/2005,26,14,46,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
39525,IGV,Kyrios,21/02/2011,08/03/2008,46,40,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42899,LGA,Kyrios,24/01/2017,09/02/2015,34,46,18,2,NA,Yes,No,Allocated,NA,08/03/2015,Completed,23/09/2015
46632,LGA,Kyrios,03/12/2012,19/12/2009,35,16,36,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
16439,IGV,Kyrios,13/07/2010,28/07/2008,15,30,41,0,NA,No,No,NA,NA,NA,NA,NA
12079,LGA,Kyrios,04/05/2017,20/05/2014,47,35,43,1,NA,Yes,No,Allocated,NA,01/08/2015,Completed,14/01/2016
39410,LGA,Kyrios,27/08/2014,11/09/2012,52,63,13,1,NA,Yes,No,Allocated,NA,20/11/2013,Did not complete,NA
35534,SVC,Kyrios,09/01/2019,24/01/2017,5,9,64,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
13030,LGA,Kyrios,02/12/2018,17/12/2016,30,39,4,1,NA,Yes,No,Allocated,NA,24/12/2017,Completed,15/06/2018
22822,LGA,Kyrios,12/06/2018,27/06/2016,46,33,14,0,NA,No,No,NA,NA,NA,NA,NA
5459,ATH,Kyrios,22/04/2007,07/05/2005,14,30,13,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4513,LGA,Kyrios,15/09/2012,01/10/2010,36,37,45,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
21867,LGA,Kyrios,21/06/2015,06/07/2013,33,32,3,1,NA,Yes,No,Allocated,NA,10/08/2013,Completed,31/01/2014
17558,LGA,Kyrios,26/12/2006,10/01/2005,31,26,17,0,NA,No,No,NA,NA,NA,NA,NA
6464,IGV,Kyrios,26/11/2013,12/12/2011,52,46,23,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
34068,IGV,Kyrios,02/08/2014,17/08/2012,28,30,1,0,NA,No,No,NA,NA,NA,NA,NA
17777,ATH,Kyrios,13/11/2012,29/11/2009,35,50,12,0,NA,No,No,NA,NA,NA,NA,NA
19845,IGV,Kyrios,07/11/2012,23/11/2010,53,42,39,1,NA,Yes,No,Allocated,Doro V,25/03/2011,Completed,11/12/2011
39437,IGV,Kyrios,11/08/2008,27/08/2005,44,46,8,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
37969,SVA,Kyrios,17/02/2014,05/03/2011,48,28,75,0,NA,No,No,NA,NA,NA,NA,NA
38846,LGA,Kyrios,30/05/2019,14/06/2016,40,42,23,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
24902,IPV,Kyrios,05/12/2018,21/12/2015,31,30,9,1,NA,Yes,No,Allocated,Doro DA,13/01/2016,Completed,29/10/2016
2774,LGA,Kyrios,03/09/2006,18/09/2004,21,30,12,0,NA,No,No,NA,NA,NA,NA,NA
24426,LGA,Kyrios,25/01/2006,10/02/2004,48,35,18,3,NA,Yes,No,Allocated,NA,10/09/2004,Completed,08/03/2005
11306,ATH,Kyrios,02/11/2007,17/11/2005,39,32,16,0,NA,No,No,NA,NA,NA,NA,NA
29393,LGA,Kyrios,21/08/2013,06/09/2011,40,35,13,2,NA,Yes,No,Allocated,NA,12/10/2011,Completed,31/03/2012
9698,IGV,Kyrios,07/12/2015,22/12/2013,23,22,40,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
32729,LGA,Kyrios,25/02/2009,13/03/2006,21,34,25,0,NA,No,No,NA,NA,NA,NA,NA
7832,IGV,Kyrios,23/05/2008,08/06/2005,68,42,26,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
11032,IGV,Kyrios,06/12/2012,22/12/2010,47,35,40,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
45449,LGA,Kyrios,19/06/2015,04/07/2012,28,40,9,2,NA,Yes,No,Allocated,NA,14/10/2012,Completed,14/04/2013
33635,SVC,Kyrios,19/08/2012,04/09/2010,18,16,39,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
3763,IPV,Kyrios,02/07/2013,18/07/2010,28,24,37,1,NA,Yes,No,Allocated,Doro DA,26/08/2010,Completed,15/05/2011
27295,IPV,Kyrios,26/08/2014,11/09/2011,29,24,60,0,NA,No,No,NA,NA,NA,NA,NA
43928,SVC,Kyrios,28/08/2011,12/09/2009,33,30,43,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
21245,SVA,Kyrios,28/10/2007,12/11/2005,30,42,78,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
16945,LGA,Kyrios,21/02/2019,08/03/2016,50,42,14,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
1928,LGA,Kyrios,01/04/2007,16/04/2005,39,27,25,1,NA,Yes,No,Allocated,NA,05/04/2006,Completed,27/09/2006
36485,ATH,Kyrios,07/09/2015,22/09/2013,55,55,46,0,NA,No,No,NA,NA,NA,NA,NA
37231,SVC,Kyrios,04/03/2019,19/03/2017,20,30,65,2,NA,Yes,No,Allocated,Doro S,26/07/2017,Completed,11/05/2018
11347,IGV,Kyrios,21/05/2007,05/06/2005,42,48,21,0,NA,No,No,NA,NA,NA,NA,NA
1009,ATH,Kyrios,18/12/2016,03/01/2015,26,26,50,0,NA,No,No,NA,NA,NA,NA,NA
42096,LGA,Kyrios,25/09/2020,11/10/2017,71,65,12,0,NA,No,No,NA,NA,NA,NA,NA
17120,IGV,Kyrios,25/11/2007,10/12/2005,43,34,4,0,NA,No,No,NA,NA,NA,NA,NA
2139,LGA,Kyrios,01/03/2018,17/03/2015,53,56,5,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
14116,LGA,Kyrios,28/07/2010,13/08/2007,58,56,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
15731,SVC,Kyrios,22/11/2008,08/12/2006,4,12,51,2,NA,Yes,No,Allocated,Doro S,14/05/2007,Completed,20/01/2008
17837,LGA,Kyrios,26/01/2018,11/02/2016,45,32,24,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
33263,ATH,Kyrios,28/02/2007,15/03/2005,28,36,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
4282,IGV,Kyrios,04/04/2007,19/04/2005,31,20,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
11030,ATH,Kyrios,19/10/2020,04/11/2017,39,37,15,1,NA,Yes,No,Allocated,NA,12/10/2019,Completed,03/04/2020
5285,ATH,Kyrios,09/05/2017,25/05/2015,25,36,25,0,NA,No,No,NA,NA,NA,NA,NA
34131,LGA,Kyrios,28/03/2015,12/04/2012,8,15,30,0,NA,No,No,NA,NA,NA,NA,NA
7841,IGV,Kyrios,21/04/2008,07/05/2006,20,41,7,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
15500,ATH,Kyrios,19/02/2009,07/03/2007,23,31,27,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
30449,LGA,Kyrios,12/01/2011,27/01/2009,62,44,21,1,NA,Yes,No,Allocated,NA,07/03/2010,Completed,07/09/2010
41040,ATH,Kyrios,10/03/2012,26/03/2010,35,24,17,2,NA,Yes,No,Allocated,NA,29/04/2010,Completed,14/10/2010
3409,LGA,Kyrios,19/09/2018,05/10/2015,20,28,34,0,NA,No,No,NA,NA,NA,NA,NA
44371,LGA,Kyrios,13/06/2016,29/06/2014,44,44,12,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
43733,LGA,Kyrios,21/01/2017,06/02/2014,34,40,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42503,SVC,Kyrios,30/08/2017,15/09/2015,37,35,60,0,NA,No,No,NA,NA,NA,NA,NA
23382,LGA,Kyrios,30/01/2011,15/02/2008,31,32,25,1,NA,Yes,No,Allocated,NA,15/02/2010,Completed,04/08/2010
403,ATH,Kyrios,17/02/2016,04/03/2013,31,37,29,0,NA,No,No,NA,NA,NA,NA,NA
32889,SVC,Kyrios,21/01/2008,05/02/2006,32,14,16,0,NA,No,No,NA,NA,NA,NA,NA
1923,LGA,Kyrios,06/10/2017,22/10/2014,55,46,29,3,NA,Yes,No,Allocated,NA,04/09/2015,Completed,27/02/2016
23625,LGA,Kyrios,03/08/2017,19/08/2014,26,36,3,2,NA,Yes,No,Allocated,NA,26/07/2015,Completed,22/01/2016
24673,IGV,Kyrios,25/10/2015,09/11/2013,34,42,12,0,NA,No,No,NA,NA,NA,NA,NA
30849,LGA,Kyrios,18/12/2009,03/01/2007,61,40,36,2,NA,Yes,No,Allocated,NA,20/04/2008,Did not complete,NA
30075,LGA,Kyrios,06/01/2020,21/01/2017,36,50,27,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
7128,LGA,Kyrios,10/08/2010,25/08/2008,34,42,23,0,NA,No,No,NA,NA,NA,NA,NA
35875,SVC,Kyrios,24/11/2011,09/12/2009,17,2,61,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
16464,IGV,Kyrios,10/08/2018,25/08/2016,25,34,5,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
14826,SVC,Kyrios,04/07/2014,20/07/2011,34,16,25,2,NA,Yes,No,Allocated,Doro S,27/04/2013,Completed,30/01/2014
31496,LGA,Kyrios,21/07/2011,05/08/2008,37,33,29,0,NA,No,No,NA,NA,NA,NA,NA
37270,LGA,Kyrios,07/08/2014,22/08/2012,40,35,15,2,NA,Yes,No,Allocated,NA,28/07/2013,Completed,03/02/2014
42231,IGV,Kyrios,25/10/2015,09/11/2013,40,42,20,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20480,IGV,Kyrios,06/11/2011,21/11/2009,37,38,46,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41735,SVC,Kyrios,23/07/2018,08/08/2015,32,14,50,0,NA,No,No,NA,NA,NA,NA,NA
8684,LGA,Kyrios,15/04/2009,01/05/2007,31,30,15,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
17854,ATH,Kyrios,22/10/2015,06/11/2013,36,43,28,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
30363,IGV,Kyrios,15/09/2012,01/10/2009,69,57,34,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41236,LGA,Kyrios,03/12/2007,18/12/2004,47,35,18,0,NA,No,No,NA,NA,NA,NA,NA
36254,IPV,Kyrios,05/02/2009,21/02/2007,2,16,40,0,NA,No,No,NA,NA,NA,NA,NA
7044,LGA,Kyrios,21/02/2010,09/03/2007,22,36,35,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
10687,IGV,Kyrios,16/09/2016,02/10/2013,84,59,40,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
11837,LGA,Kyrios,14/11/2006,29/11/2004,7,30,12,2,NA,Yes,No,Allocated,NA,23/11/2005,Completed,15/05/2006
33933,IGV,Kyrios,06/08/2018,21/08/2016,38,55,32,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
22835,IGV,Kyrios,23/07/2019,07/08/2016,49,42,13,1,NA,Yes,No,Allocated,Doro V,09/08/2018,Completed,24/04/2019
13320,IGV,Kyrios,12/09/2019,27/09/2017,52,65,21,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
30572,SVC,Kyrios,06/04/2010,21/04/2008,10,15,55,0,NA,No,No,NA,NA,NA,NA,NA
3457,SVC,Kyrios,30/03/2010,14/04/2008,30,20,54,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
694,IGV,Kyrios,06/05/2007,21/05/2004,48,52,61,1,NA,Yes,No,Allocated,Doro V,13/04/2006,Completed,13/01/2007
42992,SVA,Kyrios,27/05/2007,11/06/2005,24,14,71,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
45402,ATH,Kyrios,21/08/2011,05/09/2008,48,42,4,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
40894,LGA,Kyrios,28/01/2011,12/02/2009,35,40,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
13397,ATH,Kyrios,31/08/2012,16/09/2009,24,37,51,1,NA,Yes,No,Allocated,NA,30/10/2010,Completed,29/04/2011
14803,SVA,Kyrios,30/03/2008,15/04/2005,13,13,40,0,NA,No,No,NA,NA,NA,NA,NA
35429,IPV,Kyrios,15/10/2019,30/10/2016,38,28,38,1,NA,Yes,No,Allocated,Doro DA,22/05/2017,Completed,08/03/2018
12588,LGA,Kyrios,03/04/2010,19/04/2007,35,42,25,0,NA,No,No,NA,NA,NA,NA,NA
38037,IGV,Kyrios,16/05/2019,31/05/2016,41,29,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
3263,LGA,Kyrios,07/05/2007,22/05/2004,31,26,18,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
14455,SVC,Kyrios,22/03/2013,07/04/2011,14,9,42,2,NA,Yes,No,Allocated,Doro S,03/05/2012,Completed,09/01/2013
35916,LGA,Kyrios,24/02/2018,11/03/2016,44,34,21,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39420,ATH,Kyrios,15/12/2017,31/12/2014,32,24,10,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
7930,IGV,Kyrios,09/08/2006,24/08/2004,48,30,50,0,NA,No,No,NA,NA,NA,NA,NA
17080,LGA,Kyrios,18/05/2007,02/06/2005,19,33,3,1,NA,Yes,No,Allocated,NA,18/02/2006,Completed,03/08/2006
21763,SVC,Kyrios,09/12/2017,25/12/2015,32,14,47,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
32014,IGV,Kyrios,12/06/2019,27/06/2016,37,44,8,1,NA,Yes,No,Allocated,Doro V,09/09/2018,Completed,07/06/2019
33994,EXT,Kyrios,25/10/2010,09/11/2008,7,28,43,0,NA,No,No,NA,NA,NA,NA,NA
733,SVC,Kyrios,21/01/2014,06/02/2011,5,18,46,0,NA,No,No,NA,NA,NA,NA,NA
46243,LGA,Kyrios,30/09/2020,16/10/2017,8,30,9,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
41180,SVC,Kyrios,05/06/2018,20/06/2016,28,22,49,3,NA,Yes,No,Allocated,Doro S,18/08/2016,Completed,14/05/2017
1290,ATH,Kyrios,21/09/2012,07/10/2010,39,41,25,3,NA,Yes,No,Allocated,NA,19/09/2011,Completed,20/03/2012
17695,LGA,Kyrios,09/11/2014,24/11/2012,68,48,13,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
4098,IGV,Kyrios,13/02/2017,01/03/2014,54,55,21,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23856,LGA,Kyrios,25/06/2014,10/07/2012,62,46,45,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31604,LGA,Kyrios,21/01/2008,05/02/2006,34,34,5,0,NA,No,No,NA,NA,NA,NA,NA
44329,IGV,Kyrios,13/10/2008,29/10/2006,54,59,30,2,NA,Yes,No,Allocated,Doro V,23/02/2007,Completed,16/11/2007
2565,SVC,Kyrios,08/12/2011,23/12/2009,35,33,40,0,NA,No,No,NA,NA,NA,NA,NA
12632,LGA,Kyrios,15/10/2008,31/10/2006,49,44,17,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
30676,LGA,Kyrios,31/03/2018,15/04/2016,26,26,51,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
14002,IGV,Kyrios,03/08/2015,18/08/2012,32,43,23,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
39923,SVA,Kyrios,05/02/2011,20/02/2009,47,31,33,1,NA,Yes,No,Allocated,Doro S,29/07/2009,Completed,01/05/2010
35226,LGA,Kyrios,01/01/2012,16/01/2010,34,39,5,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
10619,LGA,Kyrios,01/12/2018,16/12/2016,39,42,14,1,NA,Yes,No,Allocated,NA,20/01/2017,Completed,29/06/2017
46124,ATH,Kyrios,05/10/2009,21/10/2006,32,24,27,0,NA,No,No,NA,NA,NA,NA,NA
18334,LGA,Kyrios,04/06/2017,20/06/2015,27,39,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
37229,LGA,Kyrios,31/12/2014,15/01/2013,36,50,18,1,NA,Yes,No,Allocated,NA,28/02/2013,Completed,28/08/2013
14135,IGV,Kyrios,27/09/2007,12/10/2005,33,16,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
17950,SVC,Kyrios,09/10/2013,25/10/2010,22,24,55,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
12983,LGA,Kyrios,12/12/2012,28/12/2010,20,30,42,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
24632,LGA,Kyrios,14/08/2017,30/08/2015,35,24,20,1,NA,Yes,No,Allocated,NA,08/07/2016,Completed,27/12/2016
38702,IGV,Kyrios,27/10/2019,11/11/2017,51,38,13,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
24166,IPV,Kyrios,13/12/2012,29/12/2010,45,32,6,0,NA,No,No,NA,NA,NA,NA,NA
14577,LGA,Kyrios,21/09/2009,07/10/2007,21,43,8,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
17307,IPV,Kyrios,14/10/2006,29/10/2004,32,28,6,1,NA,Yes,No,Allocated,Doro DA,06/01/2005,Completed,09/10/2005
26106,IGV,Kyrios,20/01/2017,05/02/2014,38,29,5,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36071,LGA,Kyrios,20/11/2013,06/12/2010,43,30,38,0,NA,No,No,NA,NA,NA,NA,NA
22764,KAB,Kyrios,22/07/2016,07/08/2014,30,31,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
8769,IGV,Kyrios,23/03/2011,07/04/2009,75,76,30,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24095,SVC,Kyrios,26/06/2018,12/07/2015,28,22,46,0,NA,No,No,NA,NA,NA,NA,NA
40542,SVC,Kyrios,13/08/2010,29/08/2007,43,40,39,1,NA,Yes,No,Allocated,Doro S,01/09/2007,Completed,27/05/2008
16294,LGA,Kyrios,03/07/2019,18/07/2016,18,36,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
40775,LGA,Kyrios,26/11/2019,11/12/2017,57,44,26,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
24387,KAB,Kyrios,02/04/2006,17/04/2004,33,20,16,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
27723,IGV,Kyrios,28/11/2006,13/12/2004,31,32,4,2,NA,Yes,No,Allocated,Doro V,17/12/2004,Completed,28/08/2005
13987,KAB,Kyrios,11/02/2020,26/02/2017,31,31,46,0,NA,No,No,NA,NA,NA,NA,NA
36153,ATH,Kyrios,20/06/2019,05/07/2016,6,16,54,0,NA,No,No,NA,NA,NA,NA,NA
3507,SVC,Kyrios,13/03/2007,28/03/2005,16,16,59,0,NA,No,No,NA,NA,NA,NA,NA
42932,SVC,Kyrios,13/10/2012,29/10/2010,35,24,69,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42423,IGV,Kyrios,02/07/2013,18/07/2011,32,22,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
14149,IGV,Kyrios,21/08/2010,05/09/2008,44,28,16,2,NA,Yes,No,Allocated,Doro V,03/10/2008,Completed,17/06/2009
9290,IPV,Kyrios,14/06/2008,30/06/2005,35,33,30,2,NA,Yes,No,Allocated,Doro DA,19/05/2007,Completed,13/02/2008
19807,IGV,Kyrios,12/10/2011,27/10/2009,48,39,13,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
34994,LGA,Kyrios,07/07/2014,22/07/2012,65,63,59,0,NA,No,No,NA,NA,NA,NA,NA
8598,LGA,Kyrios,19/11/2010,05/12/2007,31,16,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
17928,ATH,Kyrios,24/05/2012,09/06/2009,28,36,15,0,NA,No,No,NA,NA,NA,NA,NA
46001,LGA,Kyrios,31/07/2012,16/08/2010,46,48,28,0,NA,No,No,NA,NA,NA,NA,NA
3631,LGA,Kyrios,10/01/2012,25/01/2010,25,41,6,0,NA,No,No,NA,NA,NA,NA,NA
19280,LGA,Kyrios,25/03/2015,09/04/2013,45,26,3,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
3370,LGA,Kyrios,27/04/2015,12/05/2012,29,33,17,0,NA,No,No,NA,NA,NA,NA,NA
19724,LGA,Kyrios,05/04/2013,21/04/2011,60,48,17,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
17667,LGA,Kyrios,20/08/2016,05/09/2014,52,56,28,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
20536,SVC,Kyrios,02/10/2018,17/10/2016,29,16,53,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
23972,IGV,Kyrios,16/05/2015,31/05/2012,39,56,28,0,NA,No,No,NA,NA,NA,NA,NA
13926,LGA,Kyrios,17/04/2019,02/05/2016,79,56,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
5930,ATH,Kyrios,14/03/2011,29/03/2008,66,38,23,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24488,LGA,Kyrios,31/03/2018,16/04/2015,49,31,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
1558,ATH,Kyrios,08/03/2011,23/03/2008,2,18,38,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
46056,SVA,Kyrios,30/04/2014,15/05/2012,9,5,34,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
15426,LGA,Kyrios,09/05/2018,25/05/2015,33,28,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
44877,IGV,Kyrios,21/03/2015,05/04/2012,40,43,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
15627,IGV,Kyrios,03/04/2016,19/04/2014,34,28,19,0,NA,No,No,NA,NA,NA,NA,NA
4693,IGV,Kyrios,24/10/2017,09/11/2015,40,36,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23808,IGV,Kyrios,05/05/2014,21/05/2011,35,18,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
33253,SVC,Kyrios,10/10/2012,26/10/2009,39,38,79,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36263,LGA,Kyrios,25/04/2008,11/05/2006,55,50,19,2,NA,Yes,No,Allocated,NA,09/08/2006,Completed,07/02/2007
20463,IGV,Kyrios,27/03/2014,11/04/2012,34,32,20,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
27137,IGV,Kyrios,20/03/2015,04/04/2012,34,26,14,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
37307,IGV,Kyrios,12/08/2016,28/08/2013,43,32,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
28935,SVC,Kyrios,15/04/2019,30/04/2016,8,8,38,0,NA,No,No,NA,NA,NA,NA,NA
18001,SVA,Kyrios,15/02/2018,02/03/2016,28,41,53,2,NA,Yes,No,Allocated,Doro S,31/01/2017,Completed,16/11/2017
36373,LGA,Kyrios,18/05/2016,03/06/2014,45,36,2,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
11380,LGA,Kyrios,11/09/2018,27/09/2015,60,40,19,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
8780,IGV,Kyrios,13/06/2008,29/06/2006,29,30,11,1,NA,Yes,No,Allocated,Doro V,29/01/2007,Completed,04/11/2007
42267,IGV,Kyrios,28/03/2016,13/04/2013,64,58,23,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
36405,IGV,Kyrios,24/05/2018,08/06/2016,30,34,69,2,NA,Yes,No,Allocated,Doro V,23/11/2016,Completed,31/08/2017
46680,IGV,Kyrios,11/01/2019,27/01/2016,45,46,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36884,SVC,Kyrios,24/07/2019,08/08/2016,23,20,30,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
21991,IGV,Kyrios,30/07/2019,14/08/2017,18,36,3,0,NA,No,No,NA,NA,NA,NA,NA
5392,LGA,Kyrios,08/06/2016,24/06/2013,34,16,8,0,NA,No,No,NA,NA,NA,NA,NA
4816,LGA,Kyrios,01/02/2006,17/02/2004,50,46,18,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
